"시간","서버","채널","사용내용"
"2026-05-13 19:49:24","DM","unknown","/출석체크"
"2026-05-13 19:50:58","DM","unknown","/전리품"
"2026-05-13 19:50:59","DM","unknown","[결과] 전리품 결과: 하급 / 획득:500,000원 / 잔액:5,230,081원"
"2026-05-13 20:03:18","DM","unknown","/농사"
"2026-05-13 20:13:13","DM","unknown","/농사"
"2026-05-13 20:17:56","DM","unknown","/농사"
"2026-05-13 20:28:57","DM","unknown","/농사"
"2026-05-13 23:12:49","DM","unknown","/전리품"
"2026-05-13 23:12:50","DM","unknown","[결과] 전리품 결과: 중급 / 획득:2,000,000원 / 잔액:7,229,044원"
"2026-05-14 12:14:13","DM","unknown","/전리품"
"2026-05-14 12:14:14","DM","unknown","[결과] 전리품 결과: 하급 / 획득:500,000원 / 잔액:7,729,044원"
"2026-05-14 21:42:41","DM","unknown","/전리품"
"2026-05-14 21:42:42","DM","unknown","[결과] 전리품 결과: 상급 / 획득:5,000,000원 / 잔액:12,729,044원"
"2026-05-14 22:28:04","DM","unknown","/출석체크"
"2026-05-15 20:15:58","DM","unknown","/전리품"
"2026-05-15 20:15:58","DM","unknown","[결과] 전리품 결과: 하급 / 획득:500,000원 / 잔액:13,239,044원"
"2026-05-15 20:42:59","DM","unknown","/전리품"
"2026-05-15 20:47:17","DM","unknown","/출석체크"
"2026-05-15 20:58:30","DM","unknown","/농사"
"2026-05-15 21:03:52","DM","unknown","/농사"
"2026-05-15 21:08:50","DM","unknown","/농사"
"2026-05-15 21:12:14","DM","unknown","/농사"
"2026-05-15 21:13:49","DM","unknown","/농사"
"2026-05-15 21:16:14","DM","unknown","/농사"
"2026-05-15 21:17:03","DM","unknown","/농사"
"2026-05-15 21:19:16","DM","unknown","/농사"
"2026-05-15 21:20:44","DM","unknown","/농사"
"2026-05-15 21:22:09","DM","unknown","/농사"
"2026-05-15 21:23:19","DM","unknown","/농사"
"2026-05-15 21:24:12","DM","unknown","/농사"
"2026-05-15 21:25:40","DM","unknown","/농사"
"2026-05-15 21:27:29","DM","unknown","/농사"
"2026-05-15 21:29:11","DM","unknown","/농사"
